nome_da_imagem,caminho_da_imagem,coordenadas_poligonos,descricao_imagem
2022_03_21_11_02_58_98.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_02_58_98.bmp,"[{""poligono_xy"": [[92, 35], [108, 32], [118, 42], [115, 55], [100, 60], [85, 55]]}, {""poligono_xy"": [[160, 145], [175, 140], [188, 150], [190, 165], [175, 175], [160, 168]]}, {""poligono_xy"": [[250, 580], [265, 575], [280, 588], [285, 605], [270, 615], [252, 605]]}, {""poligono_xy"": [[380, 600], [395, 595], [410, 605], [415, 620], [400, 630], [380, 620]]}, {""poligono_xy"": [[450, 455], [470, 450], [485, 465], [488, 480], [475, 490], [455, 480]]}, {""poligono_xy"": [[500, 100], [515, 95], [530, 105], [535, 120], [520, 130], [500, 120]]}, {""poligono_xy"": [[585, 70], [605, 65], [620, 80], [620, 95], [600, 105], [580, 95]]}, {""poligono_xy"": [[610, 140], [630, 140], [640, 155], [635, 165], [615, 165], [605, 155]]}, {""poligono_xy"": [[680, 480], [700, 475], [715, 490], [715, 505], [695, 515], [675, 505]]}, {""poligono_xy"": [[750, 605], [770, 600], [785, 615], [785, 630], [765, 640], [745, 630]]}]",Imagem de microscopia de campo claro com células esféricas de baixo contraste em um fundo heterogêneo. A imagem apresenta ruído e alguns artefatos. Possível presença de debris.
2022_03_21_11_02_59_14.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_02_59_14.bmp,"[{""poligono_xy"": [[110, 35], [125, 25], [140, 30], [145, 45], [135, 55], [120, 50]]}, {""poligono_xy"": [[155, 100], [175, 90], [190, 100], [195, 120], [180, 135], [160, 125]]}, {""poligono_xy"": [[230, 380], [245, 370], [265, 380], [270, 400], [255, 410], [240, 400]]}, {""poligono_xy"": [[380, 490], [395, 480], [410, 490], [415, 510], [400, 520], [385, 510]]}, {""poligono_xy"": [[450, 200], [470, 190], [490, 205], [500, 225], [480, 240], [460, 230]]}, {""poligono_xy"": [[580, 850], [600, 840], [620, 850], [625, 870], [610, 885], [590, 875]]}, {""poligono_xy"": [[700, 650], [720, 640], [740, 655], [750, 675], [730, 690], [710, 680]]}, {""poligono_xy"": [[800, 250], [815, 240], [830, 250], [835, 270], [820, 280], [805, 270]]}, {""poligono_xy"": [[880, 900], [900, 890], [920, 905], [930, 925], [910, 940], [890, 930]]}]","Imagem de microscopia de campo claro com células de formato variado, possivelmente leveduras ou bactérias, com baixo contraste e alguma sobreposição. A imagem apresenta ruído de fundo e alguns detritos."
2022_03_21_11_02_59_23.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_02_59_23.bmp,"[{""poligono_xy"": [[42, 25], [55, 18], [65, 22], [68, 35], [60, 45], [48, 42]]}, {""poligono_xy"": [[100, 155], [115, 150], [125, 160], [120, 170], [105, 175], [95, 165]]}, {""poligono_xy"": [[200, 350], [215, 345], [230, 355], [225, 370], [210, 375], [195, 365]]}, {""poligono_xy"": [[380, 40], [390, 30], [405, 35], [415, 45], [405, 55], [390, 50]]}, {""poligono_xy"": [[450, 220], [460, 210], [475, 215], [485, 225], [475, 235], [460, 230]]}, {""poligono_xy"": [[580, 70], [595, 60], [610, 65], [620, 75], [610, 85], [595, 80]]}, {""poligono_xy"": [[680, 320], [695, 310], [710, 315], [720, 325], [710, 335], [695, 330]]}, {""poligono_xy"": [[750, 100], [765, 90], [780, 95], [790, 105], [780, 115], [765, 110]]}, {""poligono_xy"": [[850, 450], [865, 440], [880, 445], [890, 455], [880, 465], [865, 460]]}, {""poligono_xy"": [[25, 400], [35, 400], [35, 415], [25, 415]]}, {""poligono_xy"": [[80, 500], [90, 500], [90, 515], [80, 515]]}, {""poligono_xy"": [[280, 480], [290, 480], [290, 495], [280, 495]]}, {""poligono_xy"": [[480, 520], [490, 520], [490, 535], [480, 535]]}, {""poligono_xy"": [[920, 550], [930, 550], [930, 565], [920, 565]]}, {""poligono_xy"": [[150, 25], [160, 15], [175, 20], [185, 30], [170, 40], [155, 35]]}, {""poligono_xy"": [[250, 120], [265, 110], [280, 115], [290, 125], [280, 135], [265, 130]]}, {""poligono_xy"": [[520, 380], [535, 370], [550, 375], [560, 385], [550, 395], [535, 390]]}, {""poligono_xy"": [[820, 200], [835, 190], [850, 195], [860, 205], [850, 215], [835, 210]]}]","Imagem de microscopia de campo claro com células de formato aproximadamente circular e algumas estruturas alongadas, possivelmente artefatos. Baixo contraste e presença de ruído."
2022_03_21_11_02_59_32.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_02_59_32.bmp,[],Imagem de microscopia de campo claro com células de formato irregular e baixo contraste. A imagem apresenta ruído e alguns artefatos.
2022_03_21_11_02_59_40.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_02_59_40.bmp,"[{""poligono_xy"": [[62, 45], [78, 41], [88, 51], [84, 65], [70, 70], [58, 61]]}, {""poligono_xy"": [[115, 70], [135, 66], [146, 79], [142, 94], [125, 99], [110, 88]]}, {""poligono_xy"": [[175, 218], [190, 210], [205, 220], [208, 238], [195, 248], [178, 240]]}, {""poligono_xy"": [[220, 480], [240, 475], [255, 490], [255, 510], [235, 520], [215, 500]]}, {""poligono_xy"": [[285, 585], [305, 575], [320, 590], [320, 610], [300, 625], [280, 610]]}, {""poligono_xy"": [[360, 490], [380, 480], [395, 500], [395, 520], [375, 535], [355, 520]]}, {""poligono_xy"": [[420, 100], [440, 90], [460, 105], [460, 125], [440, 135], [415, 120]]}, {""poligono_xy"": [[480, 405], [500, 395], [515, 410], [515, 430], [495, 440], [475, 425]]}, {""poligono_xy"": [[535, 605], [555, 595], [570, 610], [570, 630], [550, 645], [530, 630]]}, {""poligono_xy"": [[600, 230], [620, 220], [640, 240], [640, 260], [620, 270], [595, 255]]}, {""poligono_xy"": [[680, 85], [700, 75], [720, 90], [720, 110], [700, 120], [675, 105]]}, {""poligono_xy"": [[750, 520], [770, 510], [790, 530], [790, 550], [770, 565], [745, 550]]}, {""poligono_xy"": [[820, 180], [840, 170], [860, 190], [860, 210], [840, 225], [815, 205]]}, {""poligono_xy"": [[890, 450], [910, 440], [930, 460], [930, 480], [910, 495], [885, 475]]}]",Imagem de microscopia de campo claro com células esféricas de baixo contraste em um fundo heterogêneo. A imagem apresenta ruído e alguns artefatos.
2022_03_21_11_02_59_48.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_02_59_48.bmp,"[{""poligono_xy"": [[92, 372], [118, 354], [140, 348], [160, 352], [172, 368], [166, 388], [144, 400], [118, 394]]}, {""poligono_xy"": [[45, 558], [71, 540], [93, 534], [111, 542], [123, 560], [111, 580], [89, 592], [63, 584]]}, {""poligono_xy"": [[276, 104], [298, 90], [324, 86], [346, 94], [358, 112], [344, 132], [318, 140], [292, 130]]}, {""poligono_xy"": [[396, 452], [422, 438], [450, 432], [474, 440], [486, 460], [472, 478], [444, 486], [418, 476]]}, {""poligono_xy"": [[580, 252], [606, 236], [634, 230], [658, 240], [670, 260], [654, 280], [626, 290], [598, 278]]}, {""poligono_xy"": [[704, 84], [730, 70], [760, 64], [786, 72], [800, 92], [782, 114], [754, 124], [724, 114]]}, {""poligono_xy"": [[796, 876], [824, 860], [854, 856], [878, 866], [890, 886], [872, 908], [842, 916], [814, 902]]}, {""poligono_xy"": [[884, 668], [906, 652], [928, 648], [946, 658], [954, 676], [938, 694], [914, 700], [890, 688]]}, {""poligono_xy"": [[368, 804], [394, 788], [420, 782], [442, 792], [454, 812], [436, 830], [406, 838], [378, 826]]}, {""poligono_xy"": [[284, 588], [308, 574], [330, 570], [350, 580], [360, 600], [344, 618], [316, 624], [290, 612]]}, {""poligono_xy"": [[184, 124], [206, 110], [228, 104], [248, 112], [258, 130], [242, 148], [216, 156], [192, 144]]}, {""poligono_xy"": [[344, 284], [374, 264], [404, 260], [430, 276], [438, 300], [416, 320], [380, 322], [350, 306]]}]","Imagem de microscopia de campo claro com células de formato ovalado, possivelmente leveduras, com baixo contraste e fora de foco. Presença de artefatos e detritos."
2022_03_21_11_02_59_57.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_02_59_57.bmp,"[{""poligono_xy"": [[28, 13], [38, 7], [50, 9], [56, 18], [52, 28], [41, 31], [29, 26]]}, {""poligono_xy"": [[100, 250], [115, 240], [130, 245], [140, 260], [135, 275], [120, 280], [105, 270]]}, {""poligono_xy"": [[220, 100], [230, 90], [245, 95], [255, 105], [250, 120], [235, 120], [225, 110]]}, {""poligono_xy"": [[280, 20], [295, 15], [310, 20], [315, 35], [305, 45], [285, 40]]}, {""poligono_xy"": [[350, 250], [365, 240], [380, 245], [390, 260], [380, 280], [360, 285], [350, 270]]}, {""poligono_xy"": [[420, 105], [435, 95], [455, 100], [465, 115], [455, 130], [435, 130], [420, 120]]}, {""poligono_xy"": [[500, 20], [510, 12], [525, 15], [535, 25], [530, 38], [515, 40], [500, 32]]}, {""poligono_xy"": [[580, 260], [595, 250], [615, 255], [625, 270], [615, 290], [595, 295], [580, 285]]}, {""poligono_xy"": [[680, 80], [690, 70], [705, 72], [715, 85], [710, 95], [695, 100], [685, 90]]}, {""poligono_xy"": [[750, 280], [765, 265], [785, 270], [795, 285], [785, 305], [765, 310], [750, 295]]}, {""poligono_xy"": [[150, 150], [165, 140], [180, 142], [190, 155], [185, 170], [170, 175], [155, 165]]}, {""poligono_xy"": [[50, 300], [65, 290], [80, 295], [90, 310], [80, 325], [60, 330], [50, 320]]}, {""poligono_xy"": [[720, 180], [730, 165], [750, 170], [765, 185], [760, 200], [740, 200], [725, 190]]}, {""poligono_xy"": [[250, 320], [265, 310], [285, 315], [295, 330], [285, 345], [265, 345], [250, 335]]}, {""poligono_xy"": [[450, 350], [470, 335], [495, 340], [510, 355], [500, 375], [475, 380], [455, 365]]}, {""poligono_xy"": [[620, 120], [635, 110], [655, 115], [670, 130], [660, 145], [640, 145], [625, 135]]}]",Imagem de microscopia de campo claro com células de formato aproximadamente circular/elíptico. Baixo contraste e alguns detritos presentes.
2022_03_21_11_02_59_65.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_02_59_65.bmp,"[{""poligono_xy"": [[42, 52], [62, 42], [80, 50], [70, 68], [50, 78], [30, 68]]}, {""poligono_xy"": [[270, 265], [290, 255], [310, 265], [300, 285], [280, 295], [260, 285]]}, {""poligono_xy"": [[105, 455], [130, 440], [150, 450], [140, 475], [115, 490], [90, 475]]}, {""poligono_xy"": [[450, 50], [470, 40], [490, 50], [480, 70], [460, 80], [440, 70]]}, {""poligono_xy"": [[505, 280], [530, 265], [555, 280], [545, 305], [520, 320], [500, 305]]}, {""poligono_xy"": [[400, 420], [425, 405], [450, 420], [440, 445], [415, 460], [390, 445]]}, {""poligono_xy"": [[590, 450], [615, 435], [640, 450], [630, 475], [605, 490], [580, 475]]}, {""poligono_xy"": [[270, 100], [285, 85], [305, 95], [295, 115], [280, 125], [260, 115]]}, {""poligono_xy"": [[85, 880], [110, 865], [135, 880], [125, 905], [100, 920], [75, 905]]}, {""poligono_xy"": [[255, 605], [280, 590], [305, 605], [295, 630], [270, 645], [245, 630]]}, {""poligono_xy"": [[455, 720], [480, 705], [505, 720], [495, 745], [470, 760], [445, 745]]}, {""poligono_xy"": [[600, 880], [625, 865], [650, 880], [640, 905], [615, 920], [590, 905]]}, {""poligono_xy"": [[40, 280], [55, 295], [55, 305], [40, 315], [25, 305], [25, 295]]}, {""poligono_xy"": [[180, 280], [205, 295], [205, 305], [180, 315], [155, 305], [155, 295]]}, {""poligono_xy"": [[355, 520], [380, 535], [380, 545], [355, 555], [330, 545], [330, 535]]}, {""poligono_xy"": [[530, 580], [545, 565], [565, 575], [555, 595], [540, 605], [520, 595]]}]","Imagem de microscopia de campo claro com células de formato e contraste variáveis, possivelmente leveduras ou bactérias, em meio líquido. A imagem apresenta algum ruído e artefatos."
2022_03_21_11_02_59_73.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_02_59_73.bmp,"[{""poligono_xy"": [[28, 13], [43, 9], [55, 14], [51, 23], [36, 27], [23, 22]]}, {""poligono_xy"": [[150, 255], [170, 245], [188, 255], [185, 275], [163, 285], [145, 270]]}, {""poligono_xy"": [[280, 480], [300, 470], [320, 485], [315, 505], [290, 515], [270, 500]]}, {""poligono_xy"": [[385, 585], [405, 570], [425, 580], [420, 600], [395, 610], [375, 595]]}, {""poligono_xy"": [[450, 100], [470, 90], [490, 100], [485, 120], [460, 130], [440, 115]]}, {""poligono_xy"": [[550, 200], [565, 190], [580, 200], [575, 215], [555, 225], [540, 210]]}, {""poligono_xy"": [[630, 350], [650, 340], [670, 350], [665, 370], [640, 380], [620, 365]]}, {""poligono_xy"": [[700, 50], [715, 40], [730, 50], [725, 70], [705, 80], [690, 65]]}, {""poligono_xy"": [[270, 150], [290, 135], [315, 155], [305, 180], [280, 190], [255, 170]]}, {""poligono_xy"": [[350, 280], [370, 265], [390, 280], [380, 305], [355, 315], [335, 295]]}, {""poligono_xy"": [[450, 420], [465, 405], [485, 420], [480, 440], [455, 455], [435, 435]]}, {""poligono_xy"": [[580, 550], [600, 535], [620, 550], [610, 575], [585, 585], [565, 565]]}, {""poligono_xy"": [[100, 450], [115, 440], [130, 455], [125, 475], [105, 485], [90, 465]]}, {""poligono_xy"": [[200, 50], [220, 40], [240, 55], [230, 75], [205, 85], [185, 65]]}]","Imagem de microscopia de campo claro com células de formato e contraste variáveis, possivelmente leveduras ou bactérias, em meio líquido. A imagem apresenta algum ruído de fundo e artefatos."
2022_03_21_11_02_59_82.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_02_59_82.bmp,"[{""poligono_xy"": [[170, 50], [190, 40], [210, 45], [220, 60], [210, 75], [190, 70], [175, 60]]}, {""poligono_xy"": [[50, 100], [70, 90], [90, 95], [100, 110], [90, 125], [70, 120], [55, 110]]}, {""poligono_xy"": [[150, 150], [170, 140], [190, 145], [200, 160], [190, 175], [170, 170], [155, 160]]}, {""poligono_xy"": [[40, 200], [60, 190], [80, 195], [90, 210], [80, 225], [60, 220], [45, 210]]}, {""poligono_xy"": [[250, 250], [270, 240], [290, 245], [300, 260], [290, 275], [270, 270], [255, 260]]}, {""poligono_xy"": [[50, 300], [70, 290], [90, 295], [100, 310], [90, 325], [70, 320], [55, 310]]}, {""poligono_xy"": [[350, 350], [370, 340], [390, 345], [400, 360], [390, 375], [370, 370], [355, 360]]}, {""poligono_xy"": [[100, 400], [120, 390], [140, 395], [150, 410], [140, 425], [120, 420], [105, 410]]}, {""poligono_xy"": [[450, 450], [470, 440], [490, 445], [500, 460], [490, 475], [470, 470], [455, 460]]}, {""poligono_xy"": [[200, 500], [220, 490], [240, 495], [250, 510], [240, 525], [220, 520], [205, 510]]}]","Imagem de microscopia de campo claro com células de formato e contraste variáveis. A qualidade da imagem é moderada, com presença de ruído de fundo."
2022_03_21_11_02_59_90.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_02_59_90.bmp,"[{""poligono_xy"": [[170, 185], [185, 170], [200, 170], [210, 185], [200, 200], [185, 200]]}, {""poligono_xy"": [[35, 370], [50, 355], [65, 360], [70, 375], [60, 390], [45, 385]]}, {""poligono_xy"": [[100, 405], [120, 395], [135, 400], [140, 415], [130, 430], [110, 425]]}, {""poligono_xy"": [[255, 420], [275, 410], [290, 415], [300, 430], [285, 445], [265, 440]]}, {""poligono_xy"": [[355, 570], [370, 560], [385, 560], [400, 575], [390, 590], [370, 585]]}, {""poligono_xy"": [[455, 280], [470, 270], [490, 275], [505, 290], [490, 305], [470, 300]]}, {""poligono_xy"": [[585, 85], [600, 75], [615, 80], [625, 95], [615, 110], [595, 100]]}, {""poligono_xy"": [[705, 355], [720, 345], [740, 350], [750, 365], [735, 380], [715, 370]]}, {""poligono_xy"": [[820, 155], [840, 140], [860, 150], [870, 170], [855, 185], [835, 175]]}, {""poligono_xy"": [[890, 575], [910, 560], [930, 570], [940, 585], [925, 600], [905, 590]]}, {""poligono_xy"": [[50, 100], [70, 90], [90, 100], [100, 115], [85, 130], [65, 120]]}, {""poligono_xy"": [[155, 285], [175, 270], [195, 280], [205, 300], [185, 315], [160, 305]]}, {""poligono_xy"": [[280, 145], [295, 130], [315, 140], [325, 155], [310, 170], [290, 160]]}, {""poligono_xy"": [[450, 50], [470, 40], [490, 45], [500, 65], [480, 80], [460, 70]]}, {""poligono_xy"": [[565, 480], [585, 465], [605, 475], [615, 495], [595, 510], [570, 500]]}, {""poligono_xy"": [[680, 215], [700, 200], [720, 210], [735, 230], [715, 245], [690, 235]]}, {""poligono_xy"": [[795, 495], [815, 480], [835, 490], [845, 510], [825, 525], [800, 515]]}]","Imagem de microscopia de campo claro com células esféricas de baixo contraste em um fundo com ruído. A imagem sugere a presença de artefatos e detritos, dificultando a segmentação precisa."
2022_03_21_11_02_59_98.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_02_59_98.bmp,"[{""poligono_xy"": [[17, 12], [28, 7], [35, 11], [33, 20], [23, 25], [14, 21]]}, {""poligono_xy"": [[50, 2], [62, 0], [70, 7], [66, 18], [55, 21], [46, 16]]}, {""poligono_xy"": [[220, 235], [232, 228], [242, 235], [240, 248], [228, 255], [215, 248]]}, {""poligono_xy"": [[280, 80], [295, 75], [308, 85], [305, 98], [290, 103], [277, 95]]}, {""poligono_xy"": [[385, 585], [398, 578], [410, 585], [408, 600], [395, 608], [382, 600]]}, {""poligono_xy"": [[450, 920], [465, 912], [480, 920], [475, 935], [460, 942], [445, 933]]}, {""poligono_xy"": [[580, 280], [595, 270], [610, 280], [605, 295], [590, 300], [575, 290]]}, {""poligono_xy"": [[680, 780], [692, 772], [705, 780], [700, 795], [688, 802], [675, 792]]}, {""poligono_xy"": [[750, 450], [765, 440], [780, 450], [775, 465], [762, 470], [748, 460]]}, {""poligono_xy"": [[850, 120], [865, 110], [880, 120], [875, 135], [860, 140], [845, 130]]}, {""poligono_xy"": [[920, 620], [935, 610], [950, 620], [945, 635], [930, 640], [915, 630]]}, {""poligono_xy"": [[885, 885], [900, 875], [915, 885], [910, 900], [895, 905], [880, 895]]}]","Imagem de microscopia de campo claro com células de formato aproximadamente circular/elíptico, possivelmente leveduras ou bactérias, com baixo contraste e algumas fora de foco. Presença de ruído e pequenos detritos."
2022_03_21_11_03_00_36.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_00_36.bmp,"[{""poligono_xy"": [[170, 280], [190, 280], [195, 300], [190, 320], [170, 320], [165, 300]]}, {""poligono_xy"": [[35, 375], [55, 370], [65, 390], [60, 410], [40, 415], [30, 395]]}, {""poligono_xy"": [[420, 500], [440, 500], [445, 520], [440, 540], [420, 540], [415, 520]]}, {""poligono_xy"": [[750, 850], [780, 845], [795, 870], [790, 895], [765, 900], [750, 875]]}, {""poligono_xy"": [[855, 680], [880, 675], [890, 695], [885, 715], [865, 720], [850, 700]]}, {""poligono_xy"": [[20, 60], [40, 55], [50, 75], [45, 95], [25, 100], [15, 80]]}, {""poligono_xy"": [[350, 100], [370, 95], [380, 115], [375, 135], [355, 140], [340, 120]]}, {""poligono_xy"": [[700, 100], [725, 90], [740, 110], [730, 135], [705, 140], [690, 115]]}, {""poligono_xy"": [[850, 20], [870, 15], [880, 35], [875, 55], [855, 60], [840, 40]]}, {""poligono_xy"": [[50, 850], [70, 845], [80, 865], [75, 885], [55, 890], [40, 870]]}, {""poligono_xy"": [[250, 700], [270, 695], [280, 715], [275, 735], [255, 740], [240, 720]]}, {""poligono_xy"": [[600, 750], [620, 745], [630, 765], [625, 785], [605, 790], [590, 770]]}, {""poligono_xy"": [[35, 200], [45, 190], [60, 205], [65, 230], [50, 245], [35, 225]]}, {""poligono_xy"": [[350, 450], [365, 440], [380, 460], [380, 485], [360, 500], [345, 475]]}]","Imagem de microscopia de campo claro com células de formato variado, possivelmente leveduras ou bactérias, com baixo contraste e alguns detritos no fundo. A imagem apresenta um nível de ruído que dificulta a segmentação precisa."
2022_03_21_11_03_00_42.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_00_42.bmp,"[{""poligono_xy"": [[120, 140], [135, 140], [135, 155], [120, 155]]}, {""poligono_xy"": [[150, 350], [170, 350], [170, 370], [150, 370]]}, {""poligono_xy"": [[175, 100], [190, 100], [190, 115], [175, 115]]}, {""poligono_xy"": [[200, 200], [220, 200], [220, 220], [200, 220]]}, {""poligono_xy"": [[240, 300], [260, 300], [260, 320], [240, 320]]}, {""poligono_xy"": [[280, 150], [300, 150], [300, 170], [280, 170]]}, {""poligono_xy"": [[320, 250], [340, 250], [340, 270], [320, 270]]}, {""poligono_xy"": [[350, 50], [370, 50], [370, 70], [350, 70]]}, {""poligono_xy"": [[380, 380], [400, 380], [400, 400], [380, 400]]}, {""poligono_xy"": [[420, 120], [440, 120], [440, 140], [420, 140]]}, {""poligono_xy"": [[460, 280], [480, 280], [480, 300], [460, 300]]}, {""poligono_xy"": [[500, 80], [520, 80], [520, 100], [500, 100]]}]","Imagem de microscopia de campo claro com células esféricas, possivelmente leveduras, em diferentes planos focais. Baixo contraste e presença de artefatos."
2022_03_21_11_03_00_49.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_00_49.bmp,[],"Imagem de microscopia de campo claro com células esféricas, possivelmente leveduras, em baixa resolução e com baixo contraste.  Algumas células estão fora de foco."
2022_03_21_11_03_00_57.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_00_57.bmp,[],"Imagem de microscopia de campo claro com células de formato variado, possivelmente leveduras ou bactérias, com baixo contraste e algumas sobreposições. A imagem apresenta ruído de fundo."
2022_03_21_11_03_00_65.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_00_65.bmp,"[{""poligono_xy"": [[100, 60], [115, 55], [125, 65], [120, 75], [105, 80], [95, 70]]}, {""poligono_xy"": [[25, 175], [40, 165], [55, 175], [50, 190], [35, 200], [20, 190]]}, {""poligono_xy"": [[175, 25], [185, 20], [195, 30], [190, 40], [180, 45], [170, 35]]}, {""poligono_xy"": [[250, 100], [265, 90], [280, 100], [275, 115], [260, 125], [245, 115]]}, {""poligono_xy"": [[375, 380], [390, 370], [405, 380], [400, 395], [385, 405], [370, 395]]}, {""poligono_xy"": [[450, 200], [465, 190], [480, 200], [475, 215], [460, 225], [445, 215]]}, {""poligono_xy"": [[570, 75], [585, 65], [600, 75], [595, 90], [580, 100], [565, 90]]}, {""poligono_xy"": [[680, 350], [695, 340], [710, 350], [705, 365], [690, 375], [675, 365]]}, {""poligono_xy"": [[750, 125], [765, 115], [780, 125], [775, 140], [760, 150], [745, 140]]}, {""poligono_xy"": [[850, 275], [865, 265], [880, 275], [875, 290], [860, 300], [845, 290]]}, {""poligono_xy"": [[375, 80], [385, 75], [395, 85], [390, 95], [380, 100], [370, 90]]}, {""poligono_xy"": [[480, 45], [490, 40], [500, 50], [495, 60], [485, 65], [475, 55]]}, {""poligono_xy"": [[550, 280], [560, 275], [570, 285], [565, 295], [555, 300], [545, 290]]}, {""poligono_xy"": [[700, 180], [710, 175], [720, 185], [715, 195], [705, 200], [695, 190]]}, {""poligono_xy"": [[820, 50], [830, 45], [840, 55], [835, 65], [825, 70], [815, 60]]}]",Imagem de microscopia de campo claro com células esféricas de baixo contraste em um fundo com alguns detritos. A imagem apresenta um nível de ruído moderado.
2022_03_21_11_03_00_73.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_00_73.bmp,"[{""poligono_xy"": [[27, 52], [40, 40], [55, 43], [62, 58], [50, 70], [35, 67]]}, {""poligono_xy"": [[105, 120], [125, 110], [140, 115], [150, 130], [140, 145], [120, 140]]}, {""poligono_xy"": [[180, 250], [195, 240], [215, 245], [225, 260], [210, 275], [185, 270]]}, {""poligono_xy"": [[250, 380], [270, 370], [290, 375], [300, 390], [285, 405], [260, 400]]}, {""poligono_xy"": [[350, 450], [370, 440], [390, 445], [405, 465], [390, 480], [360, 470]]}, {""poligono_xy"": [[420, 550], [440, 540], [460, 545], [470, 565], [455, 580], [430, 570]]}, {""poligono_xy"": [[500, 620], [520, 610], [540, 615], [550, 635], [530, 650], [510, 640]]}, {""poligono_xy"": [[580, 100], [600, 90], [620, 95], [630, 115], [610, 130], [590, 120]]}, {""poligono_xy"": [[650, 200], [670, 190], [690, 195], [700, 215], [680, 230], [660, 220]]}, {""poligono_xy"": [[720, 300], [740, 290], [760, 295], [770, 315], [750, 330], [730, 320]]}, {""poligono_xy"": [[40, 580], [55, 570], [70, 575], [80, 590], [70, 605], [50, 600]]}, {""poligono_xy"": [[120, 650], [140, 640], [160, 645], [170, 660], [150, 675], [130, 670]]}, {""poligono_xy"": [[200, 50], [215, 40], [230, 45], [240, 60], [225, 75], [205, 70]]}, {""poligono_xy"": [[280, 150], [300, 140], [320, 145], [330, 160], [310, 175], [290, 170]]}]","Imagem de microscopia de campo claro com células de formato irregular, possivelmente leveduras ou bactérias, com baixo contraste e algumas fora de foco. Presença de detritos e ruído de fundo."
