split,image,cell_id,bbox,frac_on_cell,label,path,best_slice,best_transform,align_score,nii_status,relabel,frac_recalc,inter_px
train,2022_03_21_11_03_15_30,15,"(619, 2011, 685, 2047)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_15_30_cell0015.png,0,transpose,9045,ok,0,0.0,0
train,2022_03_21_11_03_15_30,16,"(670, 187, 738, 256)",0.398927159796725,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_15_30_cell0016.png,0,transpose,9045,ok,1,0.4187979539641944,1965
train,2022_03_21_11_03_15_30,17,"(815, 1604, 883, 1670)",0.53026706231454,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_15_30_cell0017.png,0,transpose,9045,ok,1,0.5318627450980392,2387
train,2022_03_21_11_03_15_30,18,"(833, 36, 899, 97)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_15_30_cell0018.png,0,transpose,9045,ok,0,0.0,0
train,2022_03_21_11_03_15_30,19,"(837, 1231, 916, 1280)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_15_30_cell0019.png,0,transpose,9045,ok,0,0.0,0
train,2022_03_21_11_03_15_30,20,"(883, 1891, 944, 1950)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_15_30_cell0020.png,0,transpose,9045,ok,0,0.0,0
train,2022_03_21_11_03_15_30,21,"(888, 540, 937, 586)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_15_30_cell0021.png,0,transpose,9045,ok,0,0.0,0
train,2022_03_21_11_03_15_30,22,"(979, 765, 1049, 828)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_15_30_cell0022.png,0,transpose,9045,ok,0,0.0,0
train,2022_03_21_11_03_21_99,1,"(178, 868, 268, 941)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_21_99_cell0001.png,0,transpose,5053,ok,0,0.0,0
train,2022_03_21_11_03_21_99,2,"(216, 8, 289, 81)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_21_99_cell0002.png,0,transpose,5053,ok,0,0.0,0
train,2022_03_21_11_03_21_99,3,"(246, 1818, 311, 1886)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_21_99_cell0003.png,0,transpose,5053,ok,0,0.0,0
train,2022_03_21_11_03_21_99,4,"(292, 462, 353, 536)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_21_99_cell0004.png,0,transpose,5053,ok,0,0.0,0
train,2022_03_21_11_03_21_99,5,"(315, 1126, 402, 1206)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_21_99_cell0005.png,0,transpose,5053,ok,0,0.0,0
train,2022_03_21_11_03_21_99,6,"(470, 1818, 524, 1881)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_21_99_cell0006.png,0,transpose,5053,ok,0,0.0,0
train,2022_03_21_11_03_21_99,7,"(483, 500, 555, 568)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_21_99_cell0007.png,0,transpose,5053,ok,0,0.0,0
train,2022_03_21_11_03_21_99,8,"(536, 1044, 643, 1157)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_21_99_cell0008.png,0,transpose,5053,ok,0,0.0,0
train,2022_03_21_11_03_21_99,9,"(675, 1405, 742, 1461)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_21_99_cell0009.png,0,transpose,5053,ok,0,0.0,0
train,2022_03_21_11_03_21_99,10,"(704, 270, 779, 345)",0.3699666295884316,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_21_99_cell0010.png,0,transpose,5053,ok,1,0.4023111111111111,2263
train,2022_03_21_11_03_21_99,11,"(764, 901, 829, 975)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_21_99_cell0011.png,0,transpose,5053,ok,0,0.0,0
train,2022_03_21_11_03_21_99,12,"(779, 957, 851, 1038)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_21_99_cell0012.png,0,transpose,5053,ok,0,0.0,0
train,2022_03_21_11_03_21_99,13,"(806, 849, 875, 921)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_21_99_cell0013.png,0,transpose,5053,ok,0,0.0,0
train,2022_03_21_11_03_21_99,14,"(810, 411, 882, 484)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_21_99_cell0014.png,0,transpose,5053,ok,0,0.0,0
train,2022_03_21_11_03_21_99,15,"(906, 490, 997, 593)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_21_99_cell0015.png,0,transpose,5053,ok,0,0.0,0
train,2022_03_21_11_03_21_99,16,"(921, 1882, 978, 1946)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_21_99_cell0016.png,0,transpose,5053,ok,0,0.0,0
train,2022_03_21_11_03_21_99,17,"(940, 1597, 1000, 1655)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_21_99_cell0017.png,0,transpose,5053,ok,0,0.0,0
train,2022_03_21_11_03_21_99,18,"(977, 88, 1040, 158)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_21_99_cell0018.png,0,transpose,5053,ok,1,0.9834467120181406,4337
train,2022_03_21_11_03_21_99,19,"(1015, 1434, 1064, 1484)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_21_99_cell0019.png,0,transpose,5053,ok,0,0.0,0
train,2022_03_21_11_03_23_67,1,"(78, 977, 143, 1053)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_23_67_cell0001.png,0,transpose,6140,ok,0,0.0,0
train,2022_03_21_11_03_23_67,2,"(143, 568, 215, 655)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_23_67_cell0002.png,0,transpose,6140,ok,0,0.0,0
train,2022_03_21_11_03_23_67,3,"(355, 1972, 427, 2041)",0.8353163872363439,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_23_67_cell0003.png,0,transpose,6140,ok,1,0.8111916264090178,4030
train,2022_03_21_11_03_23_67,4,"(370, 127, 380, 137)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_23_67_cell0004.png,0,transpose,6140,ok,0,0.0,0
train,2022_03_21_11_03_23_67,5,"(382, 564, 441, 629)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_23_67_cell0005.png,0,transpose,6140,ok,0,0.0,0
train,2022_03_21_11_03_23_67,6,"(415, 98, 425, 108)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_23_67_cell0006.png,0,transpose,6140,ok,0,0.0,0
train,2022_03_21_11_03_23_67,7,"(454, 835, 500, 892)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_23_67_cell0007.png,0,transpose,6140,ok,0,0.0,0
train,2022_03_21_11_03_23_67,8,"(456, 62, 465, 70)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_23_67_cell0008.png,0,transpose,6140,ok,0,0.0,0
train,2022_03_21_11_03_23_67,9,"(581, 1371, 634, 1429)",0.5998267648332611,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_23_67_cell0009.png,0,transpose,6140,ok,1,0.6210149642160052,1909
train,2022_03_21_11_03_23_67,10,"(596, 597, 652, 663)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_23_67_cell0010.png,0,transpose,6140,ok,0,0.0,0
train,2022_03_21_11_03_23_67,11,"(638, 264, 698, 324)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_23_67_cell0011.png,0,transpose,6140,ok,0,0.0,0
train,2022_03_21_11_03_23_67,12,"(676, 2, 741, 62)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_23_67_cell0012.png,0,transpose,6140,ok,0,0.0,0
train,2022_03_21_11_03_23_67,13,"(714, 67, 784, 139)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_23_67_cell0013.png,0,transpose,6140,ok,0,0.0,0
train,2022_03_21_11_03_23_67,14,"(756, 641, 847, 723)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_23_67_cell0014.png,0,transpose,6140,ok,0,0.0,0
train,2022_03_21_11_03_23_67,15,"(880, 344, 940, 400)",0.6349085365853658,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_23_67_cell0015.png,0,transpose,6140,ok,1,0.6708333333333333,2254
train,2022_03_21_11_03_23_67,16,"(1039, 1812, 1088, 1868)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_23_67_cell0016.png,0,transpose,6140,ok,0,0.0,0
train,2022_03_21_11_03_25_34,1,"(0, 1045, 46, 1103)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_25_34_cell0001.png,0,transpose,4696,ok,0,0.0,0
train,2022_03_21_11_03_25_34,2,"(52, 1019, 129, 1086)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_25_34_cell0002.png,0,transpose,4696,ok,0,0.0,0
train,2022_03_21_11_03_25_34,3,"(163, 390, 258, 484)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_25_34_cell0003.png,0,transpose,4696,ok,0,0.0,0
train,2022_03_21_11_03_25_34,4,"(200, 311, 259, 356)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_25_34_cell0004.png,0,transpose,4696,ok,0,0.0,0
train,2022_03_21_11_03_25_34,5,"(237, 220, 322, 275)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_25_34_cell0005.png,0,transpose,4696,ok,0,0.0,0
train,2022_03_21_11_03_25_34,6,"(311, 897, 389, 968)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_25_34_cell0006.png,0,transpose,4696,ok,0,0.0,0
train,2022_03_21_11_03_25_34,7,"(313, 280, 374, 346)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_25_34_cell0007.png,0,transpose,4696,ok,0,0.0,0
train,2022_03_21_11_03_25_34,8,"(323, 1153, 380, 1212)",0.926463912846119,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_25_34_cell0008.png,0,transpose,4696,ok,1,0.9113886410942611,3065
train,2022_03_21_11_03_25_34,9,"(404, 1068, 458, 1144)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_25_34_cell0009.png,0,transpose,4696,ok,0,0.0,0
train,2022_03_21_11_03_25_34,10,"(518, 885, 584, 954)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_25_34_cell0010.png,0,transpose,4696,ok,0,0.0,0
train,2022_03_21_11_03_25_34,11,"(747, 1117, 857, 1211)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_25_34_cell0011.png,0,transpose,4696,ok,0,0.0,0
train,2022_03_21_11_03_25_34,12,"(809, 1894, 890, 1967)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_25_34_cell0012.png,0,transpose,4696,ok,0,0.0,0
train,2022_03_21_11_03_25_34,13,"(921, 1403, 982, 1459)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_25_34_cell0013.png,0,transpose,4696,ok,0,0.0,0
train,2022_03_21_11_03_25_34,14,"(1013, 594, 1074, 661)",0.8134191176470589,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_25_34_cell0014.png,0,transpose,4696,ok,1,0.8071935404942501,3299
train,2022_03_21_11_03_27_01,1,"(58, 1614, 165, 1727)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_27_01_cell0001.png,0,transpose,10141,ok,0,0.0,0
train,2022_03_21_11_03_27_01,2,"(75, 954, 150, 1034)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_27_01_cell0002.png,0,transpose,10141,ok,0,0.0,0
train,2022_03_21_11_03_27_01,3,"(176, 440, 233, 495)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_27_01_cell0003.png,0,transpose,10141,ok,0,0.0,0
train,2022_03_21_11_03_27_01,4,"(180, 1433, 251, 1504)",0.9874444153805912,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_27_01_cell0004.png,0,transpose,10141,ok,1,0.9529855187462805,4804
train,2022_03_21_11_03_27_01,5,"(344, 481, 409, 539)",0.5727084769124742,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_27_01_cell0005.png,0,transpose,10141,ok,1,0.596816976127321,2250
train,2022_03_21_11_03_27_01,6,"(352, 1900, 431, 1968)",0.7780913288866085,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_27_01_cell0006.png,0,transpose,10141,ok,1,0.7090469099032017,3809
train,2022_03_21_11_03_27_01,7,"(415, 99, 424, 107)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_27_01_cell0007.png,0,transpose,10141,ok,0,0.0,0
train,2022_03_21_11_03_27_01,8,"(430, 1519, 483, 1581)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_27_01_cell0008.png,0,transpose,10141,ok,0,0.0,0
train,2022_03_21_11_03_27_01,9,"(459, 1243, 512, 1302)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_27_01_cell0009.png,0,transpose,10141,ok,0,0.0,0
train,2022_03_21_11_03_27_01,10,"(490, 408, 547, 469)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_27_01_cell0010.png,0,transpose,10141,ok,0,0.0,0
train,2022_03_21_11_03_27_01,11,"(520, 1758, 616, 1823)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_27_01_cell0011.png,0,transpose,10141,ok,0,0.0,0
train,2022_03_21_11_03_27_01,12,"(536, 646, 682, 801)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_27_01_cell0012.png,0,transpose,10141,ok,0,0.0,0
train,2022_03_21_11_03_27_01,13,"(687, 1759, 761, 1827)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_27_01_cell0013.png,0,transpose,10141,ok,0,0.0,0
train,2022_03_21_11_03_27_01,14,"(731, 1035, 799, 1100)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_27_01_cell0014.png,0,transpose,10141,ok,0,0.0,0
train,2022_03_21_11_03_27_01,15,"(739, 503, 769, 558)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_27_01_cell0015.png,0,transpose,10141,ok,0,0.0,0
train,2022_03_21_11_03_27_01,16,"(897, 1339, 955, 1392)",0.6971214017521903,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_27_01_cell0016.png,0,transpose,10141,ok,1,0.7286922576447625,2240
train,2022_03_21_11_03_27_01,17,"(1001, 730, 1055, 783)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_27_01_cell0017.png,0,transpose,10141,ok,0,0.0,0
train,2022_03_21_11_03_28_69,1,"(33, 214, 96, 278)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_28_69_cell0001.png,0,transpose,8496,ok,0,0.0,0
train,2022_03_21_11_03_28_69,2,"(38, 1153, 103, 1190)",0.874133949191686,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_28_69_cell0002.png,0,transpose,8496,ok,1,0.8769230769230769,2109
train,2022_03_21_11_03_28_69,3,"(63, 1684, 159, 1763)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_28_69_cell0003.png,0,transpose,8496,ok,0,0.0,0
train,2022_03_21_11_03_28_69,4,"(118, 955, 179, 1011)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_28_69_cell0004.png,0,transpose,8496,ok,0,0.0,0
train,2022_03_21_11_03_28_69,5,"(176, 411, 230, 480)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_28_69_cell0005.png,0,transpose,8496,ok,0,0.0,0
train,2022_03_21_11_03_28_69,6,"(194, 1061, 260, 1125)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_28_69_cell0006.png,0,transpose,8496,ok,0,0.0,0
train,2022_03_21_11_03_28_69,7,"(315, 2012, 371, 2046)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_28_69_cell0007.png,0,transpose,8496,ok,0,0.0,0
train,2022_03_21_11_03_28_69,8,"(371, 128, 379, 136)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_28_69_cell0008.png,0,transpose,8496,ok,0,0.0,0
train,2022_03_21_11_03_28_69,9,"(415, 99, 424, 107)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_28_69_cell0009.png,0,transpose,8496,ok,0,0.0,0
train,2022_03_21_11_03_28_69,10,"(453, 1724, 516, 1790)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_28_69_cell0010.png,0,transpose,8496,ok,0,0.0,0
train,2022_03_21_11_03_28_69,11,"(581, 917, 645, 984)",0.8732394366197183,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_28_69_cell0011.png,0,transpose,8496,ok,1,0.8215951492537313,3523
train,2022_03_21_11_03_28_69,12,"(632, 1663, 686, 1722)",0.9101123595505618,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_28_69_cell0012.png,0,transpose,8496,ok,1,0.9118016321406152,2905
train,2022_03_21_11_03_28_69,13,"(758, 1680, 842, 1748)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_28_69_cell0013.png,0,transpose,8496,ok,0,0.0,0
train,2022_03_21_11_03_28_69,14,"(788, 1823, 848, 1884)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_28_69_cell0014.png,0,transpose,8496,ok,0,0.0,0
train,2022_03_21_11_03_28_69,15,"(838, 1457, 892, 1507)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_28_69_cell0015.png,0,transpose,8496,ok,0,0.0,0
train,2022_03_21_11_03_28_69,16,"(952, 424, 1009, 481)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_28_69_cell0016.png,0,transpose,8496,ok,0,0.0,0
train,2022_03_21_11_03_28_69,17,"(1000, 1475, 1055, 1538)",0.8133971291866029,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_28_69_cell0017.png,0,transpose,8496,ok,1,0.8216450216450216,2847
train,2022_03_21_11_03_28_69,18,"(1049, 1119, 1087, 1178)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_28_69_cell0018.png,0,transpose,8496,ok,0,0.0,0
train,2022_03_21_11_03_30_36,1,"(103, 1344, 156, 1398)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_30_36_cell0001.png,0,transpose,11401,ok,0,0.0,0
train,2022_03_21_11_03_30_36,2,"(105, 0, 159, 23)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_30_36_cell0002.png,0,transpose,11401,ok,0,0.0,0
train,2022_03_21_11_03_30_36,3,"(227, 743, 287, 810)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_30_36_cell0003.png,0,transpose,11401,ok,0,0.0,0
train,2022_03_21_11_03_30_36,4,"(361, 1932, 403, 1967)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_30_36_cell0004.png,0,transpose,11401,ok,0,0.0,0
train,2022_03_21_11_03_30_36,5,"(417, 1993, 494, 2048)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_30_36_cell0005.png,0,transpose,11401,ok,0,0.0,0
